Rule,Body_Relations,Head_Relation,Count,Body_Count,Support,Confidence,Chain_Length
"girlFirstCousinOnceRemovedOf(X,Y) ∧ uncleOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → daughterOf(X,W)",girlFirstCousinOnceRemovedOf -> uncleOf -> boyFirstCousinOnceRemovedOf,daughterOf,29,102,0.002098256276680414,0.28431372549019607,3
"daughterOf(X,Y) ∧ nephewOf(Y,Z) ∧ auntOf(Z,W) → daughterOf(X,W)",daughterOf -> nephewOf -> auntOf,daughterOf,54,190,0.003907097894508357,0.28421052631578947,3
"sonOf(X,Y) ∧ fatherOf(Y,Z) ∧ grandfatherOf(Z,W) → greatUncleOf(X,W)",sonOf -> fatherOf -> grandfatherOf,greatUncleOf,106,373,0.007669488459590478,0.28418230563002683,3
"nephewOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → boyCousinOf(X,W)",nephewOf -> secondUncleOf -> girlSecondCousinOf,boyCousinOf,25,88,0.001808841617827943,0.2840909090909091,3
"sonOf(X,Y) ∧ greatGrandmotherOf(Y,Z) ∧ nieceOf(Z,W) → uncleOf(X,W)",sonOf -> greatGrandmotherOf -> nieceOf,uncleOf,73,257,0.005281817524057594,0.2840466926070039,3
"sisterOf(X,Y) ∧ auntOf(Y,Z) ∧ grandfatherOf(Z,W) → greatGrandmotherOf(X,W)",sisterOf -> auntOf -> grandfatherOf,greatGrandmotherOf,23,81,0.0016641342884017075,0.2839506172839506,3
"nephewOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ boyCousinOf(Z,W) → fatherOf(X,W)",nephewOf -> greatAuntOf -> boyCousinOf,fatherOf,86,303,0.006222415165328124,0.2838283828382838,3
"nephewOf(X,Y) ∧ nephewOf(Y,Z) ∧ greatUncleOf(Z,W) → brotherOf(X,W)",nephewOf -> nephewOf -> greatUncleOf,brotherOf,63,222,0.0045582808769264165,0.28378378378378377,3
"motherOf(X,Y) ∧ auntOf(Y,Z) ∧ daughterOf(Z,W) → motherOf(X,W)",motherOf -> auntOf -> daughterOf,motherOf,99,349,0.007163012806598654,0.2836676217765043,3
"fatherOf(X,Y) ∧ auntOf(Y,Z) ∧ daughterOf(Z,W) → fatherOf(X,W)",fatherOf -> auntOf -> daughterOf,fatherOf,99,349,0.007163012806598654,0.2836676217765043,3
"motherOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ sonOf(Z,W) → sisterOf(X,W)",motherOf -> girlCousinOf -> sonOf,sisterOf,76,268,0.005498878518196947,0.2835820895522388,3
"greatGranddaughterOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ greatAuntOf(Z,W) → auntOf(X,W)",greatGranddaughterOf -> grandfatherOf -> greatAuntOf,auntOf,125,441,0.009044208089139714,0.2834467120181406,3
"greatGranddaughterOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ greatAuntOf(Z,W) → auntOf(X,W)",greatGranddaughterOf -> grandmotherOf -> greatAuntOf,auntOf,125,441,0.009044208089139714,0.2834467120181406,3
"grandsonOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ auntOf(Z,W) → fatherOf(X,W)",grandsonOf -> grandmotherOf -> auntOf,fatherOf,246,868,0.017799001519426958,0.2834101382488479,3
"grandsonOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ auntOf(Z,W) → fatherOf(X,W)",grandsonOf -> grandfatherOf -> auntOf,fatherOf,246,868,0.017799001519426958,0.2834101382488479,3
"girlSecondCousinOf(X,Y) ∧ sonOf(Y,Z) ∧ boyCousinOf(Z,W) → daughterOf(X,W)",girlSecondCousinOf -> sonOf -> boyCousinOf,daughterOf,17,60,0.0012300123001230013,0.2833333333333333,3
"greatGrandfatherOf(X,Y) ∧ uncleOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → fatherOf(X,W)",greatGrandfatherOf -> uncleOf -> greatGranddaughterOf,fatherOf,98,346,0.007090659141885536,0.2832369942196532,3
"greatGrandmotherOf(X,Y) ∧ uncleOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → motherOf(X,W)",greatGrandmotherOf -> uncleOf -> greatGranddaughterOf,motherOf,98,346,0.007090659141885536,0.2832369942196532,3
"greatGranddaughterOf(X,Y) ∧ brotherOf(Y,Z) ∧ greatAuntOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",greatGranddaughterOf -> brotherOf -> greatAuntOf,girlFirstCousinOnceRemovedOf,49,173,0.003545329570942768,0.2832369942196532,3
"sonOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ nieceOf(Z,W) → uncleOf(X,W)",sonOf -> greatGrandfatherOf -> nieceOf,uncleOf,130,459,0.009405976412705304,0.28322440087145967,3
"grandmotherOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ granddaughterOf(Z,W) → sisterOf(X,W)",grandmotherOf -> boySecondCousinOf -> granddaughterOf,sisterOf,30,106,0.0021706099413935317,0.2830188679245283,3
"nieceOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ boySecondCousinOf(Z,W) → sisterOf(X,W)",nieceOf -> secondAuntOf -> boySecondCousinOf,sisterOf,30,106,0.0021706099413935317,0.2830188679245283,3
"nieceOf(X,Y) ∧ fatherOf(Y,Z) ∧ secondAuntOf(Z,W) → motherOf(X,W)",nieceOf -> fatherOf -> secondAuntOf,motherOf,30,106,0.0021706099413935317,0.2830188679245283,3
"secondUncleOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ sonOf(Z,W) → brotherOf(X,W)",secondUncleOf -> boySecondCousinOf -> sonOf,brotherOf,15,53,0.0010853049706967658,0.2830188679245283,3
"nieceOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ greatGrandmotherOf(Z,W) → sisterOf(X,W)",nieceOf -> granddaughterOf -> greatGrandmotherOf,sisterOf,369,1304,0.02669850227914044,0.28297546012269936,3
"nieceOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → sisterOf(X,W)",nieceOf -> granddaughterOf -> greatGrandfatherOf,sisterOf,369,1304,0.02669850227914044,0.28297546012269936,3
"fatherOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ nephewOf(Z,W) → nephewOf(X,W)",fatherOf -> girlFirstCousinOnceRemovedOf -> nephewOf,nephewOf,41,145,0.0029665002532378265,0.2827586206896552,3
"girlCousinOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ sonOf(Z,W) → sisterOf(X,W)",girlCousinOf -> secondAuntOf -> sonOf,sisterOf,67,237,0.004847695535778887,0.28270042194092826,3
"motherOf(X,Y) ∧ auntOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → daughterOf(X,W)",motherOf -> auntOf -> greatGranddaughterOf,daughterOf,143,506,0.010346574053975833,0.2826086956521739,3
"greatGrandmotherOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → grandmotherOf(X,W)",greatGrandmotherOf -> grandmotherOf -> greatGrandsonOf,grandmotherOf,13,46,0.0009405976412705303,0.2826086956521739,3
"greatGrandfatherOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → grandfatherOf(X,W)",greatGrandfatherOf -> grandmotherOf -> greatGrandsonOf,grandfatherOf,13,46,0.0009405976412705303,0.2826086956521739,3
"girlCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ brotherOf(Z,W) → daughterOf(X,W)",girlCousinOf -> daughterOf -> brotherOf,daughterOf,37,131,0.0026770855943853557,0.2824427480916031,3
"sisterOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ nephewOf(Z,W) → motherOf(X,W)",sisterOf -> greatAuntOf -> nephewOf,motherOf,96,340,0.006945951812459301,0.2823529411764706,3
"uncleOf(X,Y) ∧ daughterOf(Y,Z) ∧ auntOf(Z,W) → fatherOf(X,W)",uncleOf -> daughterOf -> auntOf,fatherOf,48,170,0.0034729759062296505,0.2823529411764706,3
"motherOf(X,Y) ∧ nephewOf(Y,Z) ∧ sisterOf(Z,W) → sisterOf(X,W)",motherOf -> nephewOf -> sisterOf,sisterOf,175,620,0.012661891324795602,0.28225806451612906,3
"fatherOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ nieceOf(Z,W) → uncleOf(X,W)",fatherOf -> secondAuntOf -> nieceOf,uncleOf,35,124,0.0025323782649591202,0.28225806451612906,3
"granddaughterOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ boyCousinOf(Z,W) → sisterOf(X,W)",granddaughterOf -> grandmotherOf -> boyCousinOf,sisterOf,337,1194,0.024383185008320672,0.28224455611390287,3
"granddaughterOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ boyCousinOf(Z,W) → sisterOf(X,W)",granddaughterOf -> grandfatherOf -> boyCousinOf,sisterOf,337,1194,0.024383185008320672,0.28224455611390287,3
"greatGrandmotherOf(X,Y) ∧ fatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → motherOf(X,W)",greatGrandmotherOf -> fatherOf -> greatGrandsonOf,motherOf,79,280,0.0057159395123363,0.28214285714285714,3
"greatGrandfatherOf(X,Y) ∧ fatherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → fatherOf(X,W)",greatGrandfatherOf -> fatherOf -> greatGrandsonOf,fatherOf,79,280,0.0057159395123363,0.28214285714285714,3
"greatGrandsonOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ grandfatherOf(Z,W) → fatherOf(X,W)",greatGrandsonOf -> grandmotherOf -> grandfatherOf,fatherOf,101,358,0.0073077201360248895,0.28212290502793297,3
"greatGrandsonOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ grandfatherOf(Z,W) → fatherOf(X,W)",greatGrandsonOf -> grandfatherOf -> grandfatherOf,fatherOf,101,358,0.0073077201360248895,0.28212290502793297,3
"granddaughterOf(X,Y) ∧ uncleOf(Y,Z) ∧ secondUncleOf(Z,W) → sisterOf(X,W)",granddaughterOf -> uncleOf -> secondUncleOf,sisterOf,33,117,0.002387670935532885,0.28205128205128205,3
"grandfatherOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → fatherOf(X,W)",grandfatherOf -> grandfatherOf -> greatGranddaughterOf,fatherOf,84,298,0.006077707835901888,0.28187919463087246,3
"grandmotherOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → motherOf(X,W)",grandmotherOf -> grandfatherOf -> greatGranddaughterOf,motherOf,84,298,0.006077707835901888,0.28187919463087246,3
"greatGrandmotherOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ granddaughterOf(Z,W) → motherOf(X,W)",greatGrandmotherOf -> boySecondCousinOf -> granddaughterOf,motherOf,31,110,0.0022429636061066494,0.2818181818181818,3
"greatGrandfatherOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ granddaughterOf(Z,W) → fatherOf(X,W)",greatGrandfatherOf -> boySecondCousinOf -> granddaughterOf,fatherOf,31,110,0.0022429636061066494,0.2818181818181818,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ motherOf(Z,W) → grandsonOf(X,W)",boyFirstCousinOnceRemovedOf -> granddaughterOf -> motherOf,grandsonOf,89,316,0.006439476159467477,0.28164556962025317,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ fatherOf(Z,W) → grandsonOf(X,W)",boyFirstCousinOnceRemovedOf -> granddaughterOf -> fatherOf,grandsonOf,89,316,0.006439476159467477,0.28164556962025317,3
"greatGrandfatherOf(X,Y) ∧ sisterOf(Y,Z) ∧ granddaughterOf(Z,W) → fatherOf(X,W)",greatGrandfatherOf -> sisterOf -> granddaughterOf,fatherOf,214,760,0.015483684248607191,0.28157894736842104,3
"greatGrandmotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ granddaughterOf(Z,W) → motherOf(X,W)",greatGrandmotherOf -> sisterOf -> granddaughterOf,motherOf,214,760,0.015483684248607191,0.28157894736842104,3
"grandfatherOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ granddaughterOf(Z,W) → sonOf(X,W)",grandfatherOf -> girlFirstCousinOnceRemovedOf -> granddaughterOf,sonOf,67,238,0.004847695535778887,0.2815126050420168,3
"motherOf(X,Y) ∧ uncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → daughterOf(X,W)",motherOf -> uncleOf -> greatGrandsonOf,daughterOf,143,508,0.010346574053975833,0.281496062992126,3
"girlCousinOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ daughterOf(Z,W) → sisterOf(X,W)",girlCousinOf -> secondUncleOf -> daughterOf,sisterOf,47,167,0.0034006222415165327,0.281437125748503,3
"nieceOf(X,Y) ∧ auntOf(Y,Z) ∧ brotherOf(Z,W) → girlCousinOf(X,W)",nieceOf -> auntOf -> brotherOf,girlCousinOf,231,821,0.016713696548730193,0.28136419001218027,3
"greatGranddaughterOf(X,Y) ∧ motherOf(Y,Z) ∧ brotherOf(Z,W) → granddaughterOf(X,W)",greatGranddaughterOf -> motherOf -> brotherOf,granddaughterOf,101,359,0.0073077201360248895,0.28133704735376047,3
"greatGranddaughterOf(X,Y) ∧ fatherOf(Y,Z) ∧ brotherOf(Z,W) → granddaughterOf(X,W)",greatGranddaughterOf -> fatherOf -> brotherOf,granddaughterOf,101,359,0.0073077201360248895,0.28133704735376047,3
"greatGrandfatherOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ greatGrandsonOf(Z,W) → sonOf(X,W)",greatGrandfatherOf -> boyFirstCousinOnceRemovedOf -> greatGrandsonOf,sonOf,54,192,0.003907097894508357,0.28125,3
"sisterOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → grandmotherOf(X,W)",sisterOf -> greatAuntOf -> girlSecondCousinOf,grandmotherOf,18,64,0.001302365964836119,0.28125,3
"grandmotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → auntOf(X,W)",grandmotherOf -> sisterOf -> girlFirstCousinOnceRemovedOf,auntOf,18,64,0.001302365964836119,0.28125,3
"uncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ daughterOf(Z,W) → greatUncleOf(X,W)",uncleOf -> greatUncleOf -> daughterOf,greatUncleOf,9,32,0.0006511829824180595,0.28125,3
"boySecondCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ secondAuntOf(Z,W) → boyCousinOf(X,W)",boySecondCousinOf -> daughterOf -> secondAuntOf,boyCousinOf,9,32,0.0006511829824180595,0.28125,3
"boySecondCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ secondAuntOf(Z,W) → brotherOf(X,W)",boySecondCousinOf -> daughterOf -> secondAuntOf,brotherOf,9,32,0.0006511829824180595,0.28125,3
"boyCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ greatAuntOf(Z,W) → greatUncleOf(X,W)",boyCousinOf -> girlCousinOf -> greatAuntOf,greatUncleOf,9,32,0.0006511829824180595,0.28125,3
"secondUncleOf(X,Y) ∧ motherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → nephewOf(X,W)",secondUncleOf -> motherOf -> greatGrandsonOf,nephewOf,9,32,0.0006511829824180595,0.28125,3
"secondUncleOf(X,Y) ∧ auntOf(Y,Z) ∧ greatGrandsonOf(Z,W) → nephewOf(X,W)",secondUncleOf -> auntOf -> greatGrandsonOf,nephewOf,9,32,0.0006511829824180595,0.28125,3
"boyCousinOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ greatGrandsonOf(Z,W) → nephewOf(X,W)",boyCousinOf -> greatUncleOf -> greatGrandsonOf,nephewOf,9,32,0.0006511829824180595,0.28125,3
"motherOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGrandsonOf(Z,W) → daughterOf(X,W)",motherOf -> secondAuntOf -> greatGrandsonOf,daughterOf,68,242,0.004920049200492005,0.2809917355371901,3
"grandsonOf(X,Y) ∧ sisterOf(Y,Z) ∧ auntOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",grandsonOf -> sisterOf -> auntOf,boyFirstCousinOnceRemovedOf,68,242,0.004920049200492005,0.2809917355371901,3
"grandmotherOf(X,Y) ∧ daughterOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → granddaughterOf(X,W)",grandmotherOf -> daughterOf -> greatGranddaughterOf,granddaughterOf,32,114,0.002315317270819767,0.2807017543859649,3
"girlCousinOf(X,Y) ∧ sonOf(Y,Z) ∧ greatUncleOf(Z,W) → motherOf(X,W)",girlCousinOf -> sonOf -> greatUncleOf,motherOf,16,57,0.0011576586354098836,0.2807017543859649,3
"grandfatherOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ nephewOf(Z,W) → brotherOf(X,W)",grandfatherOf -> girlFirstCousinOnceRemovedOf -> nephewOf,brotherOf,55,196,0.003979451559221475,0.28061224489795916,3
"greatGrandfatherOf(X,Y) ∧ nieceOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → sonOf(X,W)",greatGrandfatherOf -> nieceOf -> greatGranddaughterOf,sonOf,78,278,0.005643585847623182,0.2805755395683453,3
"sonOf(X,Y) ∧ daughterOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → fatherOf(X,W)",sonOf -> daughterOf -> greatGrandfatherOf,fatherOf,69,246,0.004992402865205123,0.2804878048780488,3
"daughterOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ secondUncleOf(Z,W) → grandmotherOf(X,W)",daughterOf -> grandfatherOf -> secondUncleOf,grandmotherOf,67,239,0.004847695535778887,0.2803347280334728,3
"motherOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ girlCousinOf(Z,W) → sisterOf(X,W)",motherOf -> boyFirstCousinOnceRemovedOf -> girlCousinOf,sisterOf,88,314,0.006367122494754359,0.2802547770700637,3
"nieceOf(X,Y) ∧ motherOf(Y,Z) ∧ secondAuntOf(Z,W) → motherOf(X,W)",nieceOf -> motherOf -> secondAuntOf,motherOf,44,157,0.0031835612473771796,0.2802547770700637,3
"sisterOf(X,Y) ∧ motherOf(Y,Z) ∧ girlCousinOf(Z,W) → motherOf(X,W)",sisterOf -> motherOf -> girlCousinOf,motherOf,86,307,0.006222415165328124,0.28013029315960913,3
"fatherOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ daughterOf(Z,W) → nephewOf(X,W)",fatherOf -> boyFirstCousinOnceRemovedOf -> daughterOf,nephewOf,35,125,0.0025323782649591202,0.28,3
"grandfatherOf(X,Y) ∧ sonOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → grandsonOf(X,W)",grandfatherOf -> sonOf -> greatGranddaughterOf,grandsonOf,28,100,0.0020259026119672963,0.28,3
"secondAuntOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ sonOf(Z,W) → sisterOf(X,W)",secondAuntOf -> girlSecondCousinOf -> sonOf,sisterOf,21,75,0.001519426958975472,0.28,3
"uncleOf(X,Y) ∧ brotherOf(Y,Z) ∧ secondUncleOf(Z,W) → greatUncleOf(X,W)",uncleOf -> brotherOf -> secondUncleOf,greatUncleOf,14,50,0.0010129513059836481,0.28,3
"girlCousinOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ sonOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> greatAuntOf -> sonOf,secondAuntOf,7,25,0.0005064756529918241,0.28,3
"brotherOf(X,Y) ∧ sisterOf(Y,Z) ∧ auntOf(Z,W) → fatherOf(X,W)",brotherOf -> sisterOf -> auntOf,fatherOf,208,743,0.015049562260328485,0.27994616419919244,3
"grandfatherOf(X,Y) ∧ sonOf(Y,Z) ∧ granddaughterOf(Z,W) → sonOf(X,W)",grandfatherOf -> sonOf -> granddaughterOf,sonOf,66,236,0.00477534187106577,0.2796610169491525,3
"grandmotherOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ granddaughterOf(Z,W) → daughterOf(X,W)",grandmotherOf -> boyFirstCousinOnceRemovedOf -> granddaughterOf,daughterOf,86,308,0.006222415165328124,0.2792207792207792,3
"daughterOf(X,Y) ∧ auntOf(Y,Z) ∧ secondUncleOf(Z,W) → secondAuntOf(X,W)",daughterOf -> auntOf -> secondUncleOf,secondAuntOf,24,86,0.0017364879531148252,0.27906976744186046,3
"greatUncleOf(X,Y) ∧ brotherOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → uncleOf(X,W)",greatUncleOf -> brotherOf -> boyFirstCousinOnceRemovedOf,uncleOf,24,86,0.0017364879531148252,0.27906976744186046,3
"granddaughterOf(X,Y) ∧ nieceOf(Y,Z) ∧ greatAuntOf(Z,W) → daughterOf(X,W)",granddaughterOf -> nieceOf -> greatAuntOf,daughterOf,12,43,0.0008682439765574126,0.27906976744186046,3
"girlSecondCousinOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ motherOf(Z,W) → girlCousinOf(X,W)",girlSecondCousinOf -> boyFirstCousinOnceRemovedOf -> motherOf,girlCousinOf,12,43,0.0008682439765574126,0.27906976744186046,3
"nephewOf(X,Y) ∧ sisterOf(Y,Z) ∧ auntOf(Z,W) → brotherOf(X,W)",nephewOf -> sisterOf -> auntOf,brotherOf,344,1233,0.024889660661312495,0.27899432278994324,3
"grandmotherOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ nephewOf(Z,W) → sisterOf(X,W)",grandmotherOf -> boyFirstCousinOnceRemovedOf -> nephewOf,sisterOf,65,233,0.004702988206352652,0.27896995708154504,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ greatGranddaughterOf(Y,Z) ∧ grandmotherOf(Z,W) → granddaughterOf(X,W)",girlFirstCousinOnceRemovedOf -> greatGranddaughterOf -> grandmotherOf,granddaughterOf,65,233,0.004702988206352652,0.27896995708154504,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ greatGranddaughterOf(Y,Z) ∧ grandfatherOf(Z,W) → granddaughterOf(X,W)",girlFirstCousinOnceRemovedOf -> greatGranddaughterOf -> grandfatherOf,granddaughterOf,65,233,0.004702988206352652,0.27896995708154504,3
"sonOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlCousinOf(Z,W) → sonOf(X,W)",sonOf -> boyCousinOf -> girlCousinOf,sonOf,34,122,0.0024600246002460025,0.2786885245901639,3
"nephewOf(X,Y) ∧ brotherOf(Y,Z) ∧ grandmotherOf(Z,W) → secondUncleOf(X,W)",nephewOf -> brotherOf -> grandmotherOf,secondUncleOf,39,140,0.002821792923811591,0.2785714285714286,3
"sonOf(X,Y) ∧ auntOf(Y,Z) ∧ secondAuntOf(Z,W) → secondUncleOf(X,W)",sonOf -> auntOf -> secondAuntOf,secondUncleOf,27,97,0.0019535489472541786,0.27835051546391754,3
"sonOf(X,Y) ∧ nephewOf(Y,Z) ∧ auntOf(Z,W) → sonOf(X,W)",sonOf -> nephewOf -> auntOf,sonOf,59,212,0.004268866218073946,0.2783018867924528,3
"granddaughterOf(X,Y) ∧ greatGrandmotherOf(Y,Z) ∧ sonOf(Z,W) → sisterOf(X,W)",granddaughterOf -> greatGrandmotherOf -> sonOf,sisterOf,222,798,0.016062513566312133,0.2781954887218045,3
"granddaughterOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ sonOf(Z,W) → sisterOf(X,W)",granddaughterOf -> greatGrandfatherOf -> sonOf,sisterOf,222,798,0.016062513566312133,0.2781954887218045,3
"motherOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ girlCousinOf(Z,W) → sisterOf(X,W)",motherOf -> girlFirstCousinOnceRemovedOf -> girlCousinOf,sisterOf,74,266,0.005354171188770711,0.2781954887218045,3
"greatGrandsonOf(X,Y) ∧ sonOf(Y,Z) ∧ greatGrandfatherOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",greatGrandsonOf -> sonOf -> greatGrandfatherOf,boyFirstCousinOnceRemovedOf,79,284,0.0057159395123363,0.27816901408450706,3
"brotherOf(X,Y) ∧ uncleOf(Y,Z) ∧ secondAuntOf(Z,W) → grandfatherOf(X,W)",brotherOf -> uncleOf -> secondAuntOf,grandfatherOf,47,169,0.0034006222415165327,0.2781065088757396,3
"grandmotherOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ sonOf(Z,W) → grandmotherOf(X,W)",grandmotherOf -> secondAuntOf -> sonOf,grandmotherOf,52,187,0.0037623905650821213,0.27807486631016043,3
"grandfatherOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ sonOf(Z,W) → grandfatherOf(X,W)",grandfatherOf -> secondAuntOf -> sonOf,grandfatherOf,52,187,0.0037623905650821213,0.27807486631016043,3
"grandmotherOf(X,Y) ∧ brotherOf(Y,Z) ∧ greatGrandsonOf(Z,W) → daughterOf(X,W)",grandmotherOf -> brotherOf -> greatGrandsonOf,daughterOf,170,612,0.012300123001230012,0.2777777777777778,3
"greatGrandsonOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ grandmotherOf(Z,W) → fatherOf(X,W)",greatGrandsonOf -> grandmotherOf -> grandmotherOf,fatherOf,55,198,0.003979451559221475,0.2777777777777778,3
"greatGrandsonOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ grandmotherOf(Z,W) → fatherOf(X,W)",greatGrandsonOf -> grandfatherOf -> grandmotherOf,fatherOf,55,198,0.003979451559221475,0.2777777777777778,3
"granddaughterOf(X,Y) ∧ uncleOf(Y,Z) ∧ boyCousinOf(Z,W) → daughterOf(X,W)",granddaughterOf -> uncleOf -> boyCousinOf,daughterOf,40,144,0.002894146588524709,0.2777777777777778,3
"nephewOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ boyCousinOf(Z,W) → fatherOf(X,W)",nephewOf -> greatUncleOf -> boyCousinOf,fatherOf,35,126,0.0025323782649591202,0.2777777777777778,3
"girlSecondCousinOf(X,Y) ∧ boyFirstCousinOnceRemovedOf(Y,Z) ∧ auntOf(Z,W) → sisterOf(X,W)",girlSecondCousinOf -> boyFirstCousinOnceRemovedOf -> auntOf,sisterOf,30,108,0.0021706099413935317,0.2777777777777778,3
"secondUncleOf(X,Y) ∧ brotherOf(Y,Z) ∧ boySecondCousinOf(Z,W) → fatherOf(X,W)",secondUncleOf -> brotherOf -> boySecondCousinOf,fatherOf,10,36,0.0007235366471311772,0.2777777777777778,3
"boySecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → boyCousinOf(X,W)",boySecondCousinOf -> sisterOf -> girlSecondCousinOf,boyCousinOf,10,36,0.0007235366471311772,0.2777777777777778,3
"boySecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → brotherOf(X,W)",boySecondCousinOf -> sisterOf -> girlSecondCousinOf,brotherOf,10,36,0.0007235366471311772,0.2777777777777778,3
"greatGranddaughterOf(X,Y) ∧ nieceOf(Y,Z) ∧ greatUncleOf(Z,W) → granddaughterOf(X,W)",greatGranddaughterOf -> nieceOf -> greatUncleOf,granddaughterOf,5,18,0.0003617683235655886,0.2777777777777778,3
"brotherOf(X,Y) ∧ daughterOf(Y,Z) ∧ grandfatherOf(Z,W) → fatherOf(X,W)",brotherOf -> daughterOf -> grandfatherOf,fatherOf,223,803,0.01613486723102525,0.2777085927770859,3
"granddaughterOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ secondUncleOf(Z,W) → grandmotherOf(X,W)",granddaughterOf -> greatGrandfatherOf -> secondUncleOf,grandmotherOf,58,209,0.004196512553360828,0.27751196172248804,3
